"from","to","weightreal","Genes","PcorValues","CorValues","PcorAverage","CorAverage","PcorLink1edge","PcorLink1edge_pvalue","PcorLink2edge","PcorLink2edge_pvalue","type","weight","Vertex1_Class","Vertex2_Class"
"lysoPC.a.C28.1","PC.aa.C26.0",2,"Prkcsh;X4930430F08Rik","-0.0531578880504905;-0.132234060375046","0.857634579302463;0.857634579302463",-0.0926959742127683,0.857634579302463,"0.513672067781998;0.751187549806231","0.238301735889247;0.0515997799071807","0.852439025428677;0.70814461925674","0.0148135247304574;0.0749652681381991","hyperlink",0.4,"LPC","PC"
"lysoPC.a.C28.1","PC.ae.C30.1",1,"X4930430F08Rik","0.0164398483146493","0.899603023565449",0.0164398483146493,0.899603023565449,"0.620649365481705","0.136952558946737","0.739079327401929","0.057697197492376","hyperlink",0.2,"LPC","PC"
"lysoPC.a.C28.1","PC.ae.C30.2",1,"Hgsnat","0.0171570657344015","0.872333931798059",0.0171570657344015,0.872333931798059,"0.671695895259682","0.0984360755420148","0.679942537860892","0.0928301594053569","hyperlink",0.2,"LPC","PC"
"lysoPC.a.C28.1","PC.ae.C34.3",1,"Naa40","-0.0699304824130816","0.854002693487004",-0.0699304824130816,0.854002693487004,"0.687217201677109","0.0880283174168321","0.724247714726084","0.0656726618498257","hyperlink",0.2,"LPC","PC"
"lysoPC.a.C28.1","PC.ae.C40.6",1,"Paip2b","-0.579961580613637","0.716122578951369",-0.579961580613637,0.716122578951369,"0.913009667301133","0.00408870851395379","0.818872924175596","0.0242614047559811","hyperlink",0.2,"LPC","PC"
"lysoPC.a.C28.1","SM..OH..C16.1",1,"Msrb3","-0.227518034192846","0.767980595798762",-0.227518034192846,0.767980595798762,"0.749130149474498","0.0526096836235951","0.751628955753544","0.0513845026305699","hyperlink",0.2,"LPC","SM"
"lysoPC.a.C28.1","SM.C16.0",1,"Tmco4","-0.258434616450455","0.773445795484686",-0.258434616450455,0.773445795484686,"0.730765524103729","0.0620989902995078","0.793417393476629","0.0332163105691333","hyperlink",0.2,"LPC","SM"
"lysoPC.a.C28.1","SM.C16.1",1,"Tcf25","0.186910130569819","0.90393934718855",0.186910130569819,0.90393934718855,"0.451134589891315","0.309625337673558","0.756066581081162","0.0492475554976124","hyperlink",0.2,"LPC","SM"
"Met","Orn",1,"Rps29","0.553758248772686","0.975848720701497",0.553758248772686,0.975848720701497,"0.376889547195025","0.404629491506223","0.543639321802563","0.207189852236639","hyperlink",0.2,"AA","AA"
"Met","Phe",1,"Rps29","-0.355354447640306","0.794669958767111",-0.355354447640306,0.794669958767111,"0.927359577123068","0.00262595065466243","0.631738771624283","0.128030171288529","hyperlink",0.2,"AA","AA"
"Met","Pro",1,"Cetn3","0.611210717911127","0.844097923824124",0.611210717911127,0.844097923824124,"-0.339844668966901","0.455792940089306","-0.37086307435231","0.412791965218743","hyperlink",0.2,"AA","AA"
"Met","Spermidine",2,"Rps29;Hsd17b4","0.178247999080362;0.526532471109241","0.902999335221453;0.902999335221453",0.352390235094801,0.902999335221453,"0.830831250631853;-0.486492661095508","0.0205928447220223;0.268263924309378","0.351684177983714;-0.402335145848","0.439188284249416;0.370887041628071","hyperlink",0.4,"AA","BA"
"Met","Spermine",1,"Rps29","0.631713413504444","0.970189957795659",0.631713413504444,0.970189957795659,"0.629145512765452","0.130089265742019","0.17587159755404","0.706027090142415","hyperlink",0.2,"AA","BA"
"Met","Thr",2,"Rps29;Arvcf","-0.368698341745892;-0.0960625747414962","0.842483837706295;0.842483837706295",-0.232380458243694,0.842483837706295,"0.907854321201401;0.627979869213384","0.00470824348503542;0.131020265540366","0.688358571325128;0.791315165173876","0.0872871324825435;0.0340265551844969","hyperlink",0.4,"AA","AA"
"Met","Trp",1,"Rps29","-0.373965725075603","0.82801522448514",-0.373965725075603,0.82801522448514,"0.915668837951053","0.0037889263412246","0.676179912790421","0.0953665213116928","hyperlink",0.2,"AA","AA"
"Orn","Spermine",1,"Rps29","0.0761565225001492","0.933276119225308",0.0761565225001492,0.933276119225308,"0.791407603462749","0.0339906987084933","0.519661361469794","0.231920158126514","hyperlink",0.2,"AA","BA"
"Orn","Trp",1,"Dlg1","0.522819892398452","0.90801923548035",0.522819892398452,0.90801923548035,"-0.415944317428267","0.353334938241425","-0.482215777270029","0.273125856962895","hyperlink",0.2,"AA","AA"
"Orn","Val",1,"Fbl","0.201490790859379","0.910658955936392",0.201490790859379,0.910658955936392,"0.586113053867326","0.166682661641565","0.631907734562023","0.127896593417724","hyperlink",0.2,"AA","AA"
"PC.aa.C24.0","PC.aa.C26.0",1,"Prkcsh","0.249822834310757","0.929257508226062",0.249822834310757,0.929257508226062,"0.466231325421017","0.29164328266168","0.708502112085031","0.0747518045670837","hyperlink",0.2,"PC","PC"
"PC.aa.C24.0","PC.aa.C28.1",1,"Fgfr4","-0.00192208798145964","0.879047647399731",-0.00192208798145964,0.879047647399731,"0.739995078265776","0.0572230697744222","0.625804019822225","0.132767163503671","hyperlink",0.2,"PC","PC"
"PC.aa.C24.0","PC.ae.C30.1",2,"Prkcsh;X4930430F08Rik","0.47976676976964;0.471707144969036","0.952384507283384;0.952384507283384",0.475736957369338,0.952384507283384,"0.237927241569888;0.466455514800246","0.607417191526185;0.291379825364484","0.712314131069944;0.525400342734062","0.0724958355430094;0.225881377530802","hyperlink",0.4,"PC","PC"
"PC.aa.C24.0","PC.ae.C30.2",2,"Hddc3;N6amt1","0.414305404200533;0.462085067608221","0.941738857921359;0.941738857921359",0.438195235904377,0.941738857921359,"0.338779102087756;0.499952837417453","0.457298669152438;0.253222001742005","0.684279711465038;0.494069932991389","0.0899511012825273;0.259747502714997","hyperlink",0.4,"PC","PC"
"PC.aa.C24.0","PC.ae.C32.2",1,"X4930430F08Rik","-0.0910632533257384","0.88776020568319",-0.0910632533257384,0.88776020568319,"0.749752123527845","0.0523032511451966","0.689186000230861","0.0867518863086734","hyperlink",0.2,"PC","PC"
"PC.aa.C24.0","SM.C16.1",1,"Tcf25","-0.189648226023353","0.83017858959212",-0.189648226023353,0.83017858959212,"0.603329371004026","0.151496927061647","0.864983857899368","0.0119470310446966","hyperlink",0.2,"PC","SM"
"PC.aa.C26.0","PC.aa.C28.1",1,"Naprt","-0.216080552954695","0.85325211937427",-0.216080552954695,0.85325211937427,"0.80696198061122","0.0282556388906145","0.70848428973218","0.07476243881567","hyperlink",0.2,"PC","PC"
"PC.aa.C26.0","PC.aa.C42.2",1,"Ndufa2","-0.774420496478841","0.724700937431915",-0.774420496478841,0.724700937431915,"0.897990412759424","0.00603810329561344","0.960819057496853","0.000571431030770296","hyperlink",0.2,"PC","PC"
"PC.aa.C26.0","PC.ae.C30.2",1,"Serpinb9","0.286828372896867","0.942722002559641",0.286828372896867,0.942722002559641,"0.316829977636674","0.488717127284888","0.797473630546542","0.0316836506288056","hyperlink",0.2,"PC","PC"
"PC.aa.C26.0","PC.ae.C32.2",2,"Prkcsh;X4930430F08Rik","-0.113397049823908;-0.293802679408435","0.840703542268074;0.840703542268074",-0.203599864616172,0.840703542268074,"0.869447501792237;0.762797003757455","0.0110114978859764;0.0461011890466238","0.534235178284882;0.806513295953363","0.216731766924322;0.0284128031041226","hyperlink",0.4,"PC","PC"
"PC.aa.C28.1","PC.aa.C42.2",1,"Gadd45gip1","-0.479270784340266","0.815434916958702",-0.479270784340266,0.815434916958702,"0.90636015229513","0.00489738485799771","0.770904364778416","0.0424621806071363","hyperlink",0.2,"PC","PC"
"PC.aa.C28.1","PC.ae.C30.1",2,"Nr2c2;Naprt","0.555747352411072;0.0506792172601067","0.882775295139543;0.882775295139543",0.303213284835589,0.882775295139543,"-0.369360737922926;0.598237138145351","0.414836738180218;0.155913323745571","-0.463455247398739;0.727088495215823","0.294914341462478;0.064101803591839","hyperlink",0.4,"PC","PC"
"PC.aa.C28.1","PC.ae.C30.2",2,"Brd7;Naprt","0.552084914516284;0.190081195065766","0.884741373996873;0.884741373996873",0.371083054791025,0.884741373996873,"-0.466642247355398;0.607920881119576","0.29116046626562;0.147569268466943","-0.372860749027691;0.606278821234558","0.410079140720297;0.148967970903974","hyperlink",0.4,"PC","PC"
"PC.aa.C28.1","PC.ae.C32.2",1,"Elof1","0.307311421769655","0.914344227804957",0.307311421769655,0.914344227804957,"0.539005660575147","0.211865842626928","0.586816775637512","0.166047821948313","hyperlink",0.2,"PC","PC"
"PC.aa.C28.1","SM..OH..C14.1",2,"Sgol1;Ddost","-0.126771428090524;-0.45333453075714","0.82028410792526;0.82028410792526",-0.290052979423832,0.82028410792526,"0.683164556187085;0.781323633512554","0.0906867881704214;0.0380267030145406","0.757745504980803;0.885129603855209","0.0484520118023444;0.00806698820475571","hyperlink",0.4,"PC","SM"
"PC.aa.C28.1","SM..OH..C16.1",1,"Usp42","-0.392204976756435","0.780024267828828",-0.392204976756435,0.780024267828828,"0.718890898271354","0.0686906555702596","0.889785936219847","0.00729306659989003","hyperlink",0.2,"PC","SM"
"PC.aa.C30.0","PC.aa.C32.0",1,"Btbd19","-0.481319389400949","0.736176185998967",-0.481319389400949,0.736176185998967,"0.789701082763709","0.0346560469215532","0.880552108456375","0.00887213401840278","hyperlink",0.2,"PC","PC"
"PC.aa.C30.0","PC.aa.C32.3",1,"Cyp4a12a","-0.318276780048204","0.74991565815105",-0.318276780048204,0.74991565815105,"0.788430155395956","0.0351562313896865","0.774084938319086","0.0410795067006911","hyperlink",0.2,"PC","PC"
"PC.aa.C30.0","PC.aa.C38.1",1,"Tmem205","-0.243523607024178","0.849943522527214",-0.243523607024178,0.849943522527214,"0.651539416954228","0.11286264314993","0.866964988388136","0.011526397700136","hyperlink",0.2,"PC","PC"
"PC.aa.C30.0","SM.C18.0",1,"Cbfb","-0.669731744951099","0.725164112698374",-0.669731744951099,0.725164112698374,"0.908625653770574","0.00461229880606195","0.889423944242093","0.00735161686671181","hyperlink",0.2,"PC","SM"
"PC.aa.C30.2","PC.ae.C30.0",2,"Tap1;Atg16l1","-0.245455421441528;-0.27808759154897","0.799540564652603;0.799540564652603",-0.261771506495249,0.799540564652603,"0.717266865198413;0.807070231033687","0.0696200494476218;0.0282177943628438","0.804035342450309;0.738784385500111","0.0292895867926341;0.0578503556030973","hyperlink",0.4,"PC","PC"
"PC.aa.C30.2","PC.ae.C32.1",2,"Dnaaf5;Atg16l1","0.600697507440677;-0.519068787009229","0.850344434575528;0.850344434575528",0.040814360215724,0.850344434575528,"-0.369614557173832;0.800243460291093","0.414490997097326;0.0306602381474185","-0.365011428392497;0.911179303828959","0.420778615018699;0.00430283908346808","hyperlink",0.4,"PC","PC"
"PC.aa.C30.2","PC.ae.C42.5",1,"Atg16l1","-0.494717003550075","0.786478130587458",-0.494717003550075,0.786478130587458,"0.85447052931873","0.0143253240399723","0.839090854082871","0.0182559243149031","hyperlink",0.2,"PC","PC"
"PC.aa.C32.0","PC.aa.C42.5",2,"Plekha4;Cmtm3","-0.696148211284661;-0.296877921381238","0.744564617903475;0.744564617903475",-0.496513066332949,0.744564617903475,"0.965010187869445;0.785647693031999","0.000431636577757773;0.0362652279862681","0.833248163121897;0.759371582116362","0.0198924815058788;0.0476882760382559","hyperlink",0.4,"PC","PC"
"PC.aa.C32.0","SM.C18.0",2,"Jund;Nfs1","-0.129131973372881;0.00863698776285282","0.859019232578057;0.859019232578057",-0.0602474928050141,0.859019232578057,"0.602496817205697;0.645718287654444","0.152214646073882;0.117219654807698","0.837003195355642;0.706015868623673","0.018831533565402;0.0762431112769124","hyperlink",0.4,"PC","SM"
"PC.aa.C32.1","PC.aa.C32.2",1,"Tbcc","0.455457079364642","0.947769587483097",0.455457079364642,0.947769587483097,"0.418966710872405","0.349484969705566","0.582497727718164","0.169962978209762","hyperlink",0.2,"PC","PC"
"PC.aa.C32.1","PC.aa.C32.3",1,"Tbcc","0.188486657854242","0.898728030710475",0.188486657854242,0.898728030710475,"0.684973023375112","0.0894953047973691","0.53340647924847","0.217582389495495","hyperlink",0.2,"PC","PC"
"PC.aa.C32.1","PC.ae.C34.0",1,"S1pr1","-0.735934828557291","0.757184096422698",-0.735934828557291,0.757184096422698,"0.953461829357718","0.000875110280333499","0.883857395828126","0.00828632406227227","hyperlink",0.2,"PC","PC"
"PC.aa.C32.1","PC.ae.C34.2",1,"S1pr1","0.68777984873891","0.977226693111334",0.68777984873891,0.977226693111334,"0.0985872388649586","0.833445274532279","0.635955638331977","0.124717724667198","hyperlink",0.2,"PC","PC"
"PC.aa.C32.2","PC.aa.C32.3",1,"Tbcc","0.168006632404579","0.904280523542521",0.168006632404579,0.904280523542521,"0.74018095829589","0.0571270904108073","0.489400335118846","0.264981096211068","hyperlink",0.2,"PC","PC"
"PC.aa.C32.2","PC.aa.C34.4",1,"Arfip1","0.586359057432666","0.860877977928798",0.586359057432666,0.860877977928798,"-0.392410751044543","0.38390638738603","-0.375743542885411","0.406176735721317","hyperlink",0.2,"PC","PC"
"PC.aa.C32.2","PC.ae.C34.2",2,"Glul;Tbcc","0.503855950140011;0.27446572362326","0.920659766011276;0.920659766011276",0.389160836881635,0.920659766011276,"-0.357333017338869;0.696703261935475","0.43134830839624;0.0819689207895465","-0.568925554569768;0.451759779294544","0.182557958571352;0.308871305334785","hyperlink",0.4,"PC","PC"
"PC.aa.C32.2","SM.C20.2",1,"Ube3a","-0.0518629626717441","0.859155678570344",-0.0518629626717441,0.859155678570344,"0.702532568229503","0.0783589509550489","0.697484904383781","0.0814798434938069","hyperlink",0.2,"PC","SM"
"PC.aa.C32.3","PC.aa.C36.6",1,"S1pr1","-0.175627322012457","0.808660992506068",-0.175627322012457,0.808660992506068,"0.717972285759791","0.0692155300753389","0.756941901202328","0.0488319065302906","hyperlink",0.2,"PC","PC"
"PC.aa.C32.3","PC.ae.C36.1",1,"Atp2a2","-0.282003562578493","0.765022142732202",-0.282003562578493,0.765022142732202,"0.805768042779908","0.0286749291546823","0.732665153073176","0.0610777540444244","hyperlink",0.2,"PC","PC"
"PC.aa.C32.3","SM.C20.2",1,"Tbcc","-0.559613498278484","0.716351376970178",-0.559613498278484,0.716351376970178,"0.893731710543208","0.00667236850928091","0.827851837782804","0.0214751427572794","hyperlink",0.2,"PC","SM"
"PC.aa.C34.1","PC.aa.C36.1",2,"Cep192;Rpl17","-0.503503526993491;-0.213932805862443","0.830663921460003;0.830663921460003",-0.358718166427967,0.830663921460003,"0.85479905087488;0.673677532870911","0.0142472527982878;0.0970732496176219","0.852580179687715;0.828220530640454","0.0147793008563981;0.0213648247523017","hyperlink",0.4,"PC","PC"
"PC.aa.C34.1","PC.aa.C36.2",3,"Cep192;Rpl17;Iqcb1","-0.462198274885506;-0.29282867827161;-0.504167318381822","0.777992658337557;0.777992658337557;0.777992658337557",-0.419731423846313,0.777992658337557,"0.881583714252757;0.767494759669707;0.77617514996351","0.00868681561580451;0.043972517425224;0.0401845916090857","0.783257281819805;0.784506981126491;0.910662481748644","0.0372332694571224;0.0367254144236722;0.00436445857237784","hyperlink",0.6,"PC","PC"
"PC.aa.C34.1","PC.aa.C38.0",1,"Sec16b","-0.260378093444395","0.820946130466967",-0.260378093444395,0.820946130466967,"0.864554494424733","0.0120393360376729","0.659765579111746","0.106850992638597","hyperlink",0.2,"PC","PC"
"PC.aa.C34.1","PC.aa.C38.5",1,"Cep192","-0.558327758259195","0.72573489643378",-0.558327758259195,0.72573489643378,"0.915075663460157","0.00385464380369115","0.801433688557328","0.0302262285825818","hyperlink",0.2,"PC","PC"
"PC.aa.C34.1","PC.aa.C40.4",3,"Cep192;Rpl17;Iqcb1","-0.4005966882763;-0.357177764259237;-0.378225180253782","0.76713101234221;0.76713101234221;0.76713101234221",-0.378666544263106,0.76713101234221,"0.878539423606376;0.789836975412187;0.749559686901563","0.00924021166472594;0.0346028011227456;0.052397955857393","0.737613334125318;0.805344007351989;0.855445294902565","0.0584606386802517;0.028824676527246;0.0140943881001722","hyperlink",0.6,"PC","PC"
"PC.aa.C34.1","PC.aa.C40.5",1,"Cep192","-0.555150559962612","0.731848105246044",-0.555150559962612,0.731848105246044,"0.912902475129727","0.00410107303112099","0.80309363728173","0.0296267121606687","hyperlink",0.2,"PC","PC"
"PC.aa.C34.1","PC.aa.C42.5",2,"Cep192;Rpl17","-0.0785951211188501;-0.434703264180162","0.865145197515831;0.865145197515831",-0.256649192649506,0.865145197515831,"0.7470542910988;0.654130471933271","0.0536394900555687;0.110950706247755","0.673950576565388;0.956475449048092","0.0968862504440238;0.00074145934164925","hyperlink",0.4,"PC","PC"
"PC.aa.C34.1","PC.ae.C36.4",1,"Rabac1","-0.264966319363472","0.814732349848314",-0.264966319363472,0.814732349848314,"0.855689108038361","0.0140369606218236","0.673752340908252","0.097021997107143","hyperlink",0.2,"PC","PC"
"PC.aa.C34.1","PC.ae.C36.5",1,"Rabac1","0.0535159528387249","0.883095782295961",0.0535159528387249,0.883095782295961,"0.749257210418212","0.0525470041275806","0.569957731276072","0.181584609414082","hyperlink",0.2,"PC","PC"
"PC.aa.C34.1","PC.ae.C38.3",1,"Klhdc3","-0.427941373013794","0.795120839548761",-0.427941373013794,0.795120839548761,"0.649506486550338","0.114374572866135","0.949874851832108","0.00105155058021883","hyperlink",0.2,"PC","PC"
"PC.aa.C34.1","PC.ae.C38.4",1,"Hpgds","-0.524208140868696","0.717592748200685",-0.524208140868696,0.717592748200685,"0.786803917644536","0.0358020705511316","0.905326922282379","0.00503072259785558","hyperlink",0.2,"PC","PC"
"PC.aa.C34.1","PC.ae.C38.6",2,"Rabac1;Sec16b","-0.726547200232194;-0.421313155273457","0.788639151634827;0.788639151634827",-0.573930177752826,0.788639151634827,"0.937585873614953;0.898791076966265","0.00180710412996618;0.00592294952655842","0.90150277973699;0.731164984073315","0.00554247924438468;0.0618834804084514","hyperlink",0.4,"PC","PC"
"PC.aa.C34.1","PC.ae.C42.1",2,"Cep192;Rpl17","-0.548599556007827;-0.136591189324203","0.798877484364327;0.798877484364327",-0.342595372666015,0.798877484364327,"0.885384676971475;0.720235088482191","0.00802342117210179;0.067926486038483","0.844349762289961;0.722024857654442","0.0168507664371058;0.066916142267096","hyperlink",0.4,"PC","PC"
"PC.aa.C34.1","PC.ae.C42.5",1,"Slc7a5","0.569102573816638","0.87225770187334",0.569102573816638,0.87225770187334,"-0.371296293217559","0.412203062328995","-0.433221647361445","0.331567077939454","hyperlink",0.2,"PC","PC"
"PC.aa.C34.1","SM.C18.0",1,"Rabac1","-0.602765448357571","0.728622612695477",-0.602765448357571,0.728622612695477,"0.93197444954363","0.00223419395374415","0.812131825746378","0.0264799494587871","hyperlink",0.2,"PC","SM"
"PC.aa.C34.1","SM.C24.0",2,"Cep192;Rpl17","-0.401631967880724;-0.476239747437453","0.746545665633806;0.746545665633806",-0.438935857659088,0.746545665633806,"0.887751180839883;0.830717959692682","0.00762570583875196;0.0206260108413292","0.720752896218099;0.842662414512576","0.0676333401190546;0.0172946481751623","hyperlink",0.4,"PC","SM"
"PC.aa.C34.2","PC.ae.C34.1",1,"Ezh1","-0.370428537376995","0.758227597684279",-0.370428537376995,0.758227597684279,"0.724296145508303","0.0656457092634019","0.86881595796472","0.0111412050436524","hyperlink",0.2,"PC","PC"
